NAME,YEAR,STNELEV,LATITUDE,LONGITUDE,TEMP
LAPORTE,2001,257.6,41.6117,-86.7297,-4.2
LEWISBURG_EXP_STN,2001,239.9,35.4139,-86.8086,1.08
LONGMIRE_RAINIER_NPS,2001,841.9,46.7492,-121.812,1.17
MACON_MIDDLE_GA_RGNL_AP,2001,104.5,32.6847,-83.6528,7.21
MILES_CITY_F_WILEY_FLD,2001,799.8,46.4267,-105.8825,-5.4
MOBILE,2001,63.4,30.6794,-88.2397,8.34
MT_WASHINGTON,2001,1910.2,44.2667,-71.2994,-13.23
MYSTIC_LAKE,2001,1994.6,45.2436,-109.7311,-2.45
NASHVILLE_INTL_AP,2001,182.9,36.1189,-86.6892,2.18
NEWARK_WATER_WKS,2001,254.5,40.0875,-82.4128,-2.86
NEWTON,2001,438.9,38.0344,-97.3431,-0.41
NEW_BRUNSWICK_3_SE,2001,26.2,40.4719,-74.4364,-0.9
PIERRE_RGNL_AP,2001,531.0,44.3814,-100.2856,-4.98
PRAIRIE_DU_CHIEN,2001,200.6,43.0514,-91.135,-5.92
ROCHESTER_INTL_AP,2001,397.5,43.9042,-92.4917,-7.93
SAINT_JOHNSBURY,2001,213.4,44.42,-72.0194,-7.99
SAN_DIEGO_LINDBERGH_FLD,2001,4.6,32.7336,-117.1831,12.58
SAULT_STE_MARIE,2001,192.0,46.4867,-84.4089,-7.33
SAULT_STE_MARIE_SANDERSON_FLD,2001,220.1,46.4794,-84.3572,-6.67
SAVANNAH_INTL_AP,2001,14.0,32.13,-81.21,8.37
SHERIDAN_CO_AP,2001,1202.4,44.7694,-106.9689,-4.07
SIOUX_FALLS,2001,435.9,43.5878,-96.7289,-6.8
SPRINGFIELD_CAPITAL_AP,2001,181.1,39.8447,-89.6839,-3.29
ST_CLOUD_RGNL_AP,2001,310.3,45.5433,-94.0514,-8.88
TIMBER_LAKE,2001,658.4,45.4283,-101.0764,-5.69
TRIBUNE_1W,2001,1108.3,38.4661,-101.7758,-0.97
WATERTOWN_RGNL_AP,2001,532.8,44.9047,-97.1494,-9.27
WAYNESVILLE_1_E,2001,810.2,35.4867,-82.9683,1.17
ALMA_BACON_CO_AP,2002,58.8,31.5358,-82.5067,11.61
BISMARCK,2002,505.4,46.7708,-100.7603,-6.57
BOSTON_LOGAN_INTL_AP,2002,3.7,42.3606,-71.0106,2.59
BRISTOL_TRI_CITY_AP,2002,457.2,36.4731,-82.4044,3.77
BUTTE_BERT_MOONEY_AP,2002,1678.2,45.9647,-112.5006,-6.8
CHANUTE_MARTIN_JOHNSON_AP,2002,300.2,37.6703,-95.4842,1.76
CHEYENNE,2002,1867.8,41.1519,-104.8061,-2.3
CHICAGO_MIDWAY_AP_3SW,2002,189.0,41.7372,-87.7775,1.53
CLEVELAND,2002,232.6,41.4131,-81.86,2.24
CONCORDIA_MUNI_AP,2002,447.8,39.5514,-97.6508,0.92
CONCORD_MUNI_AP,2002,105.5,43.1953,-71.5011,-1.68
DES_MOINES_INTL_AP,2002,291.7,41.5339,-93.6531,0.27
ELY_YELLAND_FLD_AP,2002,1908.7,39.2953,-114.8467,-4.63
EVANSVILLE_REGIONAL_AP,2002,121.9,38.0442,-87.5206,3.34
FARGO_HECTOR_INTL_AP,2002,274.3,46.9253,-96.8111,-8.64
GALESBURG,2002,235.0,40.9464,-90.3856,-0.67
HAYS_1_S,2002,612.6,38.8586,-99.3358,0.72
ISLAND_PARK,2002,1917.2,44.4167,-111.3833,-7.39
ISLAND_PARK,2002,1917.2,44.4189,-111.3714,-10.71
JACKSON_EXP_STN,2002,121.9,35.6214,-88.8456,5.36
LANCASTER_4_WSW,2002,317.0,42.8278,-90.7889,-2.11
LANDER_HUNT_FLD_AP,2002,1704.4,42.8153,-108.7261,-5.6
LAPORTE,2002,257.6,41.6117,-86.7297,2.32
LEWISBURG_EXP_STN,2002,239.9,35.4139,-86.8086,4.32
LONGMIRE_RAINIER_NPS,2002,841.9,46.7492,-121.812,-0.42
MACON_MIDDLE_GA_RGNL_AP,2002,104.5,32.6847,-83.6528,9.91
MILES_CITY_F_WILEY_FLD,2002,799.8,46.4267,-105.8825,-4.14
MOBILE,2002,63.4,30.6794,-88.2397,11.27
MT_WASHINGTON,2002,1910.2,44.2667,-71.2994,-11.93
MYSTIC_LAKE,2002,1994.6,45.2436,-109.7311,-5.7
NASHVILLE_INTL_AP,2002,182.9,36.1189,-86.6892,5.96
NEWARK_WATER_WKS,2002,254.5,40.0875,-82.4128,0.44
NEWTON,2002,438.9,38.0344,-97.3431,1.3
NEW_BRUNSWICK_3_SE,2002,26.2,40.4719,-74.4364,3.36
PIERRE_RGNL_AP,2002,531.0,44.3814,-100.2856,-3.39
PRAIRIE_DU_CHIEN,2002,200.6,43.0514,-91.135,-1.01
ROCHESTER_INTL_AP,2002,397.5,43.9042,-92.4917,-4.11
SAINT_JOHNSBURY,2002,213.4,44.42,-72.0194,-4.145
SAN_DIEGO_LINDBERGH_FLD,2002,4.6,32.7336,-117.1831,13.09
SAULT_STE_MARIE,2002,192.0,46.4867,-84.4089,-5.34
SAULT_STE_MARIE_SANDERSON_FLD,2002,220.1,46.4794,-84.3572,-4.74
SAVANNAH_INTL_AP,2002,14.0,32.13,-81.21,11.42
SHERIDAN_CO_AP,2002,1202.4,44.7694,-106.9689,-3.02
SIOUX_FALLS,2002,435.9,43.5878,-96.7289,-3.49
SPRINGFIELD_CAPITAL_AP,2002,181.1,39.8447,-89.6839,1.27
ST_CLOUD_RGNL_AP,2002,310.3,45.5433,-94.0514,-6.01
TIMBER_LAKE,2002,658.4,45.4283,-101.0764,-5.56
TRIBUNE_1W,2002,1108.3,38.4661,-101.7758,-0.3
WATERTOWN_RGNL_AP,2002,532.8,44.9047,-97.1494,-7.18
WAYNESVILLE_1_E,2002,810.2,35.4867,-82.9683,3.05
ALMA_BACON_CO_AP,2003,58.8,31.5358,-82.5067,7.84
BISMARCK,2003,505.4,46.7708,-100.7603,-9.3
BOSTON_LOGAN_INTL_AP,2003,3.7,42.3606,-71.0106,-4.42
BRISTOL_TRI_CITY_AP,2003,457.2,36.4731,-82.4044,-0.49
BUTTE_BERT_MOONEY_AP,2003,1678.2,45.9647,-112.5006,-4.74
CHANUTE_MARTIN_JOHNSON_AP,2003,300.2,37.6703,-95.4842,-1.36
CHEYENNE,2003,1867.8,41.1519,-104.8061,1.86
CHICAGO_MIDWAY_AP_3SW,2003,189.0,41.7372,-87.7775,-4.53
CLEVELAND,2003,232.6,41.4131,-81.86,-5.22
CONCORDIA_MUNI_AP,2003,447.8,39.5514,-97.6508,-1.56
CONCORD_MUNI_AP,2003,105.5,43.1953,-71.5011,-10.62
DES_MOINES_INTL_AP,2003,291.7,41.5339,-93.6531,-5.45
ELY_YELLAND_FLD_AP,2003,1908.7,39.2953,-114.8467,2.46
EVANSVILLE_REGIONAL_AP,2003,121.9,38.0442,-87.5206,-2.65
FARGO_HECTOR_INTL_AP,2003,274.3,46.9253,-96.8111,-12.62
GALESBURG,2003,235.0,40.9464,-90.3856,-6.63
HAYS_1_S,2003,612.6,38.8586,-99.3358,-0.02
ISLAND_PARK,2003,1917.2,44.4167,-111.3833,-3.56
ISLAND_PARK,2003,1917.2,44.4189,-111.3714,-5.73
JACKSON_EXP_STN,2003,121.9,35.6214,-88.8456,0.91
LANCASTER_4_WSW,2003,317.0,42.8278,-90.7889,-8.84
LANDER_HUNT_FLD_AP,2003,1704.4,42.8153,-108.7261,-2.06
LAPORTE,2003,257.6,41.6117,-86.7297,-6.52
LEWISBURG_EXP_STN,2003,239.9,35.4139,-86.8086,1.04
LONGMIRE_RAINIER_NPS,2003,841.9,46.7492,-121.812,3.0
MACON_MIDDLE_GA_RGNL_AP,2003,104.5,32.6847,-83.6528,6.62
MILES_CITY_F_WILEY_FLD,2003,799.8,46.4267,-105.8825,-5.43
MOBILE,2003,63.4,30.6794,-88.2397,7.75
MT_WASHINGTON,2003,1910.2,44.2667,-71.2994,-18.68
MYSTIC_LAKE,2003,1994.6,45.2436,-109.7311,-1.65
NASHVILLE_INTL_AP,2003,182.9,36.1189,-86.6892,0.78
NEWARK_WATER_WKS,2003,254.5,40.0875,-82.4128,-6.13
NEWTON,2003,438.9,38.0344,-97.3431,-0.69
NEW_BRUNSWICK_3_SE,2003,26.2,40.4719,-74.4364,-2.62
PIERRE_RGNL_AP,2003,531.0,44.3814,-100.2856,-6.59
PRAIRIE_DU_CHIEN,2003,200.6,43.0514,-91.135,-7.72
ROCHESTER_INTL_AP,2003,397.5,43.9042,-92.4917,-10.07
SAINT_JOHNSBURY,2003,213.4,44.42,-72.0194,-12.395
SAN_DIEGO_LINDBERGH_FLD,2003,4.6,32.7336,-117.1831,16.43
SAULT_STE_MARIE,2003,192.0,46.4867,-84.4089,-11.92
SAULT_STE_MARIE_SANDERSON_FLD,2003,220.1,46.4794,-84.3572,-10.03
SAVANNAH_INTL_AP,2003,14.0,32.13,-81.21,7.63
SHERIDAN_CO_AP,2003,1202.4,44.7694,-106.9689,-0.68
SIOUX_FALLS,2003,435.9,43.5878,-96.7289,-7.49
SPRINGFIELD_CAPITAL_AP,2003,181.1,39.8447,-89.6839,-5.34
ST_CLOUD_RGNL_AP,2003,310.3,45.5433,-94.0514,-10.83
TIMBER_LAKE,2003,658.4,45.4283,-101.0764,-8.91
TRIBUNE_1W,2003,1108.3,38.4661,-101.7758,1.03
WATERTOWN_RGNL_AP,2003,532.8,44.9047,-97.1494,-9.96
WAYNESVILLE_1_E,2003,810.2,35.4867,-82.9683,-0.13
ALMA_BACON_CO_AP,2004,58.8,31.5358,-82.5067,9.39
BISMARCK,2004,505.4,46.7708,-100.7603,-13.05
BOSTON_LOGAN_INTL_AP,2004,3.7,42.3606,-71.0106,-6.3
BRISTOL_TRI_CITY_AP,2004,457.2,36.4731,-82.4044,1.01
BUTTE_BERT_MOONEY_AP,2004,1678.2,45.9647,-112.5006,-8.2
CHANUTE_MARTIN_JOHNSON_AP,2004,300.2,37.6703,-95.4842,0.18
CHEYENNE,2004,1867.8,41.1519,-104.8061,-0.64
CHICAGO_MIDWAY_AP_3SW,2004,189.0,41.7372,-87.7775,-5.13
CLEVELAND,2004,232.6,41.4131,-81.86,-4.97
CONCORDIA_MUNI_AP,2004,447.8,39.5514,-97.6508,-2.71
CONCORD_MUNI_AP,2004,105.5,43.1953,-71.5011,-9.76
DES_MOINES_INTL_AP,2004,291.7,41.5339,-93.6531,-6.14
ELY_YELLAND_FLD_AP,2004,1908.7,39.2953,-114.8467,-5.7
EVANSVILLE_REGIONAL_AP,2004,121.9,38.0442,-87.5206,-0.73
FARGO_HECTOR_INTL_AP,2004,274.3,46.9253,-96.8111,-16.02
GALESBURG,2004,235.0,40.9464,-90.3856,-6.16
HAYS_1_S,2004,612.6,38.8586,-99.3358,-1.89
ISLAND_PARK,2004,1917.2,44.4167,-111.3833,-8.04
ISLAND_PARK,2004,1917.2,44.4189,-111.3714,-9.38
JACKSON_EXP_STN,2004,121.9,35.6214,-88.8456,3.94
LANCASTER_4_WSW,2004,317.0,42.8278,-90.7889,-9.01
LANDER_HUNT_FLD_AP,2004,1704.4,42.8153,-108.7261,-7.14
LAPORTE,2004,257.6,41.6117,-86.7297,-6.73
LEWISBURG_EXP_STN,2004,239.9,35.4139,-86.8086,3.16
MACON_MIDDLE_GA_RGNL_AP,2004,104.5,32.6847,-83.6528,7.48
MILES_CITY_F_WILEY_FLD,2004,799.8,46.4267,-105.8825,-10.55
MOBILE,2004,63.4,30.6794,-88.2397,10.07
MT_WASHINGTON,2004,1910.2,44.2667,-71.2994,-21.37
MYSTIC_LAKE,2004,1994.6,45.2436,-109.7311,-4.16
NASHVILLE_INTL_AP,2004,182.9,36.1189,-86.6892,3.97
NEWARK_WATER_WKS,2004,254.5,40.0875,-82.4128,-4.8
NEWTON,2004,438.9,38.0344,-97.3431,-0.56
NEW_BRUNSWICK_3_SE,2004,26.2,40.4719,-74.4364,-3.83
PIERRE_RGNL_AP,2004,531.0,44.3814,-100.2856,-8.72
PRAIRIE_DU_CHIEN,2004,200.6,43.0514,-91.135,-7.89
ROCHESTER_INTL_AP,2004,397.5,43.9042,-92.4917,-10.73
SAINT_JOHNSBURY,2004,213.4,44.42,-72.0194,-13.6
SAN_DIEGO_LINDBERGH_FLD,2004,4.6,32.7336,-117.1831,13.75
SAULT_STE_MARIE,2004,192.0,46.4867,-84.4089,-14.31
SAULT_STE_MARIE_SANDERSON_FLD,2004,220.1,46.4794,-84.3572,-14.34
SAVANNAH_INTL_AP,2004,14.0,32.13,-81.21,9.33
SHERIDAN_CO_AP,2004,1202.4,44.7694,-106.9689,-5.73
SIOUX_FALLS,2004,435.9,43.5878,-96.7289,-9.0
SPRINGFIELD_CAPITAL_AP,2004,181.1,39.8447,-89.6839,-3.89
ST_CLOUD_RGNL_AP,2004,310.3,45.5433,-94.0514,-13.7
TIMBER_LAKE,2004,658.4,45.4283,-101.0764,-11.39
TRIBUNE_1W,2004,1108.3,38.4661,-101.7758,-0.11
WATERTOWN_RGNL_AP,2004,532.8,44.9047,-97.1494,-12.33
WAYNESVILLE_1_E,2004,810.2,35.4867,-82.9683,1.85
ALMA_BACON_CO_AP,2005,58.8,31.5358,-82.5067,12.43
BISMARCK,2005,505.4,46.7708,-100.7603,-12.05
BOSTON_LOGAN_INTL_AP,2005,3.7,42.3606,-71.0106,-2.94
BRISTOL_TRI_CITY_AP,2005,457.2,36.4731,-82.4044,4.45
BUTTE_BERT_MOONEY_AP,2005,1678.2,45.9647,-112.5006,-5.73
CHANUTE_MARTIN_JOHNSON_AP,2005,300.2,37.6703,-95.4842,0.47
CHEYENNE,2005,1867.8,41.1519,-104.8061,0.17
CHICAGO_MIDWAY_AP_3SW,2005,189.0,41.7372,-87.7775,-2.85
CLEVELAND,2005,232.6,41.4131,-81.86,-1.79
CONCORDIA_MUNI_AP,2005,447.8,39.5514,-97.6508,-3.66
CONCORD_MUNI_AP,2005,105.5,43.1953,-71.5011,-7.31
DES_MOINES_INTL_AP,2005,291.7,41.5339,-93.6531,-5.22
ELY_YELLAND_FLD_AP,2005,1908.7,39.2953,-114.8467,-0.71
EVANSVILLE_REGIONAL_AP,2005,121.9,38.0442,-87.5206,3.29
FARGO_HECTOR_INTL_AP,2005,274.3,46.9253,-96.8111,-14.6
GALESBURG,2005,235.0,40.9464,-90.3856,-3.98
HAYS_1_S,2005,612.6,38.8586,-99.3358,-2.55
ISLAND_PARK,2005,1917.2,44.4167,-111.3833,-4.83
ISLAND_PARK,2005,1917.2,44.4189,-111.3714,-7.52
JACKSON_EXP_STN,2005,121.9,35.6214,-88.8456,6.9
LANCASTER_4_WSW,2005,317.0,42.8278,-90.7889,-8.2
LANDER_HUNT_FLD_AP,2005,1704.4,42.8153,-108.7261,-4.66
LAPORTE,2005,257.6,41.6117,-86.7297,-4.5
LEWISBURG_EXP_STN,2005,239.9,35.4139,-86.8086,7.08
LONGMIRE_RAINIER_NPS,2005,841.9,46.7492,-121.812,1.46
MACON_MIDDLE_GA_RGNL_AP,2005,104.5,32.6847,-83.6528,9.98
MILES_CITY_F_WILEY_FLD,2005,799.8,46.4267,-105.8825,-10.04
MOBILE,2005,63.4,30.6794,-88.2397,12.34
MT_WASHINGTON,2005,1910.2,44.2667,-71.2994,-15.29
MYSTIC_LAKE,2005,1994.6,45.2436,-109.7311,-4.72
NASHVILLE_INTL_AP,2005,182.9,36.1189,-86.6892,6.64
NEWARK_WATER_WKS,2005,254.5,40.0875,-82.4128,-1.28
NEWTON,2005,438.9,38.0344,-97.3431,-1.5
NEW_BRUNSWICK_3_SE,2005,26.2,40.4719,-74.4364,-1.09
PIERRE_RGNL_AP,2005,531.0,44.3814,-100.2856,-8.25
PRAIRIE_DU_CHIEN,2005,200.6,43.0514,-91.135,-7.34
ROCHESTER_INTL_AP,2005,397.5,43.9042,-92.4917,-9.65
SAINT_JOHNSBURY,2005,213.4,44.42,-72.0194,-9.825
SAN_DIEGO_LINDBERGH_FLD,2005,4.6,32.7336,-117.1831,14.84
SAULT_STE_MARIE,2005,192.0,46.4867,-84.4089,-11.83
SAULT_STE_MARIE_SANDERSON_FLD,2005,220.1,46.4794,-84.3572,-11.38
SAVANNAH_INTL_AP,2005,14.0,32.13,-81.21,11.48
SHERIDAN_CO_AP,2005,1202.4,44.7694,-106.9689,-4.88
SIOUX_FALLS,2005,435.9,43.5878,-96.7289,-8.37
SPRINGFIELD_CAPITAL_AP,2005,181.1,39.8447,-89.6839,-1.47
ST_CLOUD_RGNL_AP,2005,310.3,45.5433,-94.0514,-11.67
TIMBER_LAKE,2005,658.4,45.4283,-101.0764,-10.01
TRIBUNE_1W,2005,1108.3,38.4661,-101.7758,-0.2
WATERTOWN_RGNL_AP,2005,532.8,44.9047,-97.1494,-11.13
WAYNESVILLE_1_E,2005,810.2,35.4867,-82.9683,4.32
ALMA_BACON_CO_AP,2006,58.8,31.5358,-82.5067,13.02
BISMARCK,2006,505.4,46.7708,-100.7603,-2.43
BOSTON_LOGAN_INTL_AP,2006,3.7,42.3606,-71.0106,2.49
BRISTOL_TRI_CITY_AP,2006,457.2,36.4731,-82.4044,6.41
BUTTE_BERT_MOONEY_AP,2006,1678.2,45.9647,-112.5006,-3.73
CHANUTE_MARTIN_JOHNSON_AP,2006,300.2,37.6703,-95.4842,5.52
CHEYENNE,2006,1867.8,41.1519,-104.8061,1.66
CHICAGO_MIDWAY_AP_3SW,2006,189.0,41.7372,-87.7775,3.01
CLEVELAND,2006,232.6,41.4131,-81.86,4.44
CONCORDIA_MUNI_AP,2006,447.8,39.5514,-97.6508,4.8
CONCORD_MUNI_AP,2006,105.5,43.1953,-71.5011,-1.67
DES_MOINES_INTL_AP,2006,291.7,41.5339,-93.6531,2.6
ELY_YELLAND_FLD_AP,2006,1908.7,39.2953,-114.8467,-2.05
EVANSVILLE_REGIONAL_AP,2006,121.9,38.0442,-87.5206,5.91
FARGO_HECTOR_INTL_AP,2006,274.3,46.9253,-96.8111,-4.73
GALESBURG,2006,235.0,40.9464,-90.3856,1.64
HAYS_1_S,2006,612.6,38.8586,-99.3358,5.02
ISLAND_PARK,2006,1917.2,44.4167,-111.3833,-5.53
ISLAND_PARK,2006,1917.2,44.4189,-111.3714,-7.62
JACKSON_EXP_STN,2006,121.9,35.6214,-88.8456,7.97
LANCASTER_4_WSW,2006,317.0,42.8278,-90.7889,-0.7
LANDER_HUNT_FLD_AP,2006,1704.4,42.8153,-108.7261,-0.95
LAPORTE,2006,257.6,41.6117,-86.7297,1.96
LEWISBURG_EXP_STN,2006,239.9,35.4139,-86.8086,7.82
LONGMIRE_RAINIER_NPS,2006,841.9,46.7492,-121.812,1.71
MACON_MIDDLE_GA_RGNL_AP,2006,104.5,32.6847,-83.6528,11.65
MILES_CITY_F_WILEY_FLD,2006,799.8,46.4267,-105.8825,0.87
MOBILE,2006,63.4,30.6794,-88.2397,13.33
MT_WASHINGTON,2006,1910.2,44.2667,-71.2994,-8.88
MYSTIC_LAKE,2006,1994.6,45.2436,-109.7311,-1.74
NASHVILLE_INTL_AP,2006,182.9,36.1189,-86.6892,8.16
NEWARK_WATER_WKS,2006,254.5,40.0875,-82.4128,3.84
NEWTON,2006,438.9,38.0344,-97.3431,5.82
NEW_BRUNSWICK_3_SE,2006,26.2,40.4719,-74.4364,3.87
PIERRE_RGNL_AP,2006,531.0,44.3814,-100.2856,1.73
PRAIRIE_DU_CHIEN,2006,200.6,43.0514,-91.135,-0.04
ROCHESTER_INTL_AP,2006,397.5,43.9042,-92.4917,-2.58
SAINT_JOHNSBURY,2006,213.4,44.42,-72.0194,-3.565
SAN_DIEGO_LINDBERGH_FLD,2006,4.6,32.7336,-117.1831,13.85
SAULT_STE_MARIE,2006,192.0,46.4867,-84.4089,-4.13
SAULT_STE_MARIE_SANDERSON_FLD,2006,220.1,46.4794,-84.3572,-4.14
SAVANNAH_INTL_AP,2006,14.0,32.13,-81.21,12.59
SHERIDAN_CO_AP,2006,1202.4,44.7694,-106.9689,1.91
SIOUX_FALLS,2006,435.9,43.5878,-96.7289,0.03
SPRINGFIELD_CAPITAL_AP,2006,181.1,39.8447,-89.6839,4.03
ST_CLOUD_RGNL_AP,2006,310.3,45.5433,-94.0514,-3.63
TIMBER_LAKE,2006,658.4,45.4283,-101.0764,-1.47
TRIBUNE_1W,2006,1108.3,38.4661,-101.7758,3.6
WATERTOWN_RGNL_AP,2006,532.8,44.9047,-97.1494,-3.71
WAYNESVILLE_1_E,2006,810.2,35.4867,-82.9683,5.01
ALMA_BACON_CO_AP,2007,58.8,31.5358,-82.5067,11.85
BISMARCK,2007,505.4,46.7708,-100.7603,-9.2
BOSTON_LOGAN_INTL_AP,2007,3.7,42.3606,-71.0106,0.39
BRISTOL_TRI_CITY_AP,2007,457.2,36.4731,-82.4044,3.8
BUTTE_BERT_MOONEY_AP,2007,1678.2,45.9647,-112.5006,-8.68
CHANUTE_MARTIN_JOHNSON_AP,2007,300.2,37.6703,-95.4842,-0.82
CHEYENNE,2007,1867.8,41.1519,-104.8061,-5.49
CHICAGO_MIDWAY_AP_3SW,2007,189.0,41.7372,-87.7775,-0.32
CLEVELAND,2007,232.6,41.4131,-81.86,0.3
CONCORDIA_MUNI_AP,2007,447.8,39.5514,-97.6508,-2.99
CONCORD_MUNI_AP,2007,105.5,43.1953,-71.5011,-3.49
DES_MOINES_INTL_AP,2007,291.7,41.5339,-93.6531,-4.03
ELY_YELLAND_FLD_AP,2007,1908.7,39.2953,-114.8467,-7.14
EVANSVILLE_REGIONAL_AP,2007,121.9,38.0442,-87.5206,2.76
FARGO_HECTOR_INTL_AP,2007,274.3,46.9253,-96.8111,-10.54
GALESBURG,2007,235.0,40.9464,-90.3856,-3.38
HAYS_1_S,2007,612.6,38.8586,-99.3358,-2.58
ISLAND_PARK,2007,1917.2,44.4167,-111.3833,-11.4
ISLAND_PARK,2007,1917.2,44.4189,-111.3714,-13.42
JACKSON_EXP_STN,2007,121.9,35.6214,-88.8456,5.09
LANCASTER_4_WSW,2007,317.0,42.8278,-90.7889,-5.27
LANDER_HUNT_FLD_AP,2007,1704.4,42.8153,-108.7261,-9.74
LAPORTE,2007,257.6,41.6117,-86.7297,-2.23
LEWISBURG_EXP_STN,2007,239.9,35.4139,-86.8086,5.59
LONGMIRE_RAINIER_NPS,2007,841.9,46.7492,-121.812,-1.51
MACON_MIDDLE_GA_RGNL_AP,2007,104.5,32.6847,-83.6528,9.78
MILES_CITY_F_WILEY_FLD,2007,799.8,46.4267,-105.8825,-5.12
MOBILE,2007,63.4,30.6794,-88.2397,10.81
MT_WASHINGTON,2007,1910.2,44.2667,-71.2994,-14.08
MYSTIC_LAKE,2007,1994.6,45.2436,-109.7311,-6.24
NASHVILLE_INTL_AP,2007,182.9,36.1189,-86.6892,5.7
NEWARK_WATER_WKS,2007,254.5,40.0875,-82.4128,1.11
NEWTON,2007,438.9,38.0344,-97.3431,-1.52
NEW_BRUNSWICK_3_SE,2007,26.2,40.4719,-74.4364,2.62
PIERRE_RGNL_AP,2007,531.0,44.3814,-100.2856,-5.66
PRAIRIE_DU_CHIEN,2007,200.6,43.0514,-91.135,-4.11
ROCHESTER_INTL_AP,2007,397.5,43.9042,-92.4917,-8.04
SAINT_JOHNSBURY,2007,213.4,44.42,-72.0194,-7.43
SAN_DIEGO_LINDBERGH_FLD,2007,4.6,32.7336,-117.1831,12.62
SAULT_STE_MARIE,2007,192.0,46.4867,-84.4089,-6.63
SAULT_STE_MARIE_SANDERSON_FLD,2007,220.1,46.4794,-84.3572,-6.95
SAVANNAH_INTL_AP,2007,14.0,32.13,-81.21,11.8
SHERIDAN_CO_AP,2007,1202.4,44.7694,-106.9689,-5.5
SIOUX_FALLS,2007,435.9,43.5878,-96.7289,-6.99
SPRINGFIELD_CAPITAL_AP,2007,181.1,39.8447,-89.6839,-0.65
ST_CLOUD_RGNL_AP,2007,310.3,45.5433,-94.0514,-8.29
TIMBER_LAKE,2007,658.4,45.4283,-101.0764,-6.47
TRIBUNE_1W,2007,1108.3,38.4661,-101.7758,-7.21
WATERTOWN_RGNL_AP,2007,532.8,44.9047,-97.1494,-9.1
WAYNESVILLE_1_E,2007,810.2,35.4867,-82.9683,3.68
ALMA_BACON_CO_AP,2008,58.8,31.5358,-82.5067,9.53
BISMARCK,2008,505.4,46.7708,-100.7603,-10.83
BOSTON_LOGAN_INTL_AP,2008,3.7,42.3606,-71.0106,0.77
BRISTOL_TRI_CITY_AP,2008,457.2,36.4731,-82.4044,1.7
BUTTE_BERT_MOONEY_AP,2008,1678.2,45.9647,-112.5006,-9.53
CHANUTE_MARTIN_JOHNSON_AP,2008,300.2,37.6703,-95.4842,0.94
CHEYENNE,2008,1867.8,41.1519,-104.8061,-4.31
CHICAGO_MIDWAY_AP_3SW,2008,189.0,41.7372,-87.7775,-3.97
CLEVELAND,2008,232.6,41.4131,-81.86,-0.25
CONCORDIA_MUNI_AP,2008,447.8,39.5514,-97.6508,-3.13
CONCORD_MUNI_AP,2008,105.5,43.1953,-71.5011,-4.75
DES_MOINES_INTL_AP,2008,291.7,41.5339,-93.6531,-6.39
ELY_YELLAND_FLD_AP,2008,1908.7,39.2953,-114.8467,-6.87
EVANSVILLE_REGIONAL_AP,2008,121.9,38.0442,-87.5206,-0.04
FARGO_HECTOR_INTL_AP,2008,274.3,46.9253,-96.8111,-14.2
GALESBURG,2008,235.0,40.9464,-90.3856,-5.75
HAYS_1_S,2008,612.6,38.8586,-99.3358,-2.26
ISLAND_PARK,2008,1917.2,44.4167,-111.3833,-10.09
ISLAND_PARK,2008,1917.2,44.4189,-111.3714,-12.6
JACKSON_EXP_STN,2008,121.9,35.6214,-88.8456,3.13
LANCASTER_4_WSW,2008,317.0,42.8278,-90.7889,-9.45
LANDER_HUNT_FLD_AP,2008,1704.4,42.8153,-108.7261,-9.47
LAPORTE,2008,257.6,41.6117,-86.7297,-4.77
LEWISBURG_EXP_STN,2008,239.9,35.4139,-86.8086,2.3
LONGMIRE_RAINIER_NPS,2008,841.9,46.7492,-121.812,-1.88
MACON_MIDDLE_GA_RGNL_AP,2008,104.5,32.6847,-83.6528,7.5
MILES_CITY_F_WILEY_FLD,2008,799.8,46.4267,-105.8825,-8.53
MOBILE,2008,63.4,30.6794,-88.2397,9.52
MT_WASHINGTON,2008,1910.2,44.2667,-71.2994,-12.68
MYSTIC_LAKE,2008,1994.6,45.2436,-109.7311,-7.09
NASHVILLE_INTL_AP,2008,182.9,36.1189,-86.6892,3.09
NEWARK_WATER_WKS,2008,254.5,40.0875,-82.4128,-2.55
NEWTON,2008,438.9,38.0344,-97.3431,-0.54
NEW_BRUNSWICK_3_SE,2008,26.2,40.4719,-74.4364,1.67
PIERRE_RGNL_AP,2008,531.0,44.3814,-100.2856,-7.63
PRAIRIE_DU_CHIEN,2008,200.6,43.0514,-91.135,-8.87
ROCHESTER_INTL_AP,2008,397.5,43.9042,-92.4917,-10.92
SAINT_JOHNSBURY,2008,213.4,44.42,-72.0194,-6.0
SAN_DIEGO_LINDBERGH_FLD,2008,4.6,32.7336,-117.1831,12.8
SAULT_STE_MARIE,2008,192.0,46.4867,-84.4089,-6.64
SAULT_STE_MARIE_SANDERSON_FLD,2008,220.1,46.4794,-84.3572,-6.41
SAVANNAH_INTL_AP,2008,14.0,32.13,-81.21,9.48
SHERIDAN_CO_AP,2008,1202.4,44.7694,-106.9689,-6.93
SIOUX_FALLS,2008,435.9,43.5878,-96.7289,-9.64
SPRINGFIELD_CAPITAL_AP,2008,181.1,39.8447,-89.6839,-1.78
ST_CLOUD_RGNL_AP,2008,310.3,45.5433,-94.0514,-12.6
TIMBER_LAKE,2008,658.4,45.4283,-101.0764,-9.74
